[200~+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
| Trial name                    | status     | loc                 | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
| training_function_46a9e_00189 | TERMINATED | 172.16.3.10:22032   | Cora       | randomwalk  |            0.1 |     16 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          29.0948 | 0.724 |
| training_function_46a9e_00190 | TERMINATED | 172.16.3.10:22240   | Cora       | sym         |            0.5 |     16 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          40.1023 | 0.723 |
| training_function_46a9e_00191 | TERMINATED | 172.16.3.10:22522   | Cora       | randomwalk  |            0.5 |     16 | False    | False       |          1e-05  |    128 |         0.0001 |      1 |          32.8958 | 0.721 |
+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
#####using linear U=T^4
+-------------------------------+------------+--------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
| Trial name                    | status     | loc                | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
|-------------------------------+------------+--------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------|
| training_function_40e0f_00000 | TERMINATED | 172.16.3.10:269446 | Cora       | sym         |            0.1 |      4 | True     | True        |          0.0001 |     64 |         0.001  |      1 |         10.5307  | 0.644 |
| training_function_40e0f_00001 | TERMINATED | 172.16.3.10:269448 | Cora       | randomwalk  |            0.1 |      4 | True     | True        |          0.0001 |     64 |         0.001  |      1 |         10.7164  | 0.641 |
| training_function_40e0f_00002 | TERMINATED | 172.16.3.10:269451 | Cora       | sym         |            0.5 |      4 | True     | True        |          0.0001 |     64 |         0.001  |      1 |         10.022   | 0.64  |
| training_function_40e0f_00003 | TERMINATED | 172.16.3.10:269453 | Cora       | randomwalk  |            0.5 |      4 | True     | True        |          0.0001 |     64 |         0.001  |      1 |         32.6607  | 0.641 |
| training_function_40e0f_00004 | TERMINATED | 172.16.3.10:269733 | Cora       | sym         |            0.1 |      8 | True     | True        |          0.0001 |     64 |         0.001  |      1 |         10.1498  | 0.635 |
| training_function_40e0f_00005 | TERMINATED | 172.16.3.10:269736 | Cora       | randomwalk  |            0.1 |      8 | True     | True        |          0.0001 |     64 |         0.001  |      1 |          9.69162 | 0.634 |
| training_function_40e0f_00006 | TERMINATED | 172.16.3.10:269738 | Cora       | sym         |            0.5 |      8 | True     | True        |          0.0001 |     64 |         0.001  |      1 |         10.548   | 0.657 |
| training_function_40e0f_00007 | TERMINATED | 172.16.3.10:269976 | Cora       | randomwalk  |            0.5 |      8 | True     | True        |          0.0001 |     64 |         0.001  |      1 |         10.6365  | 0.657 |
| training_function_40e0f_00008 | TERMINATED | 172.16.3.10:269979 | Cora       | sym         |            0.1 |     16 | True     | True        |          0.0001 |     64 |         0.001  |      1 |          9.97229 | 0.706 |
| training_function_40e0f_00009 | TERMINATED | 172.16.3.10:270008 | Cora       | randomwalk  |            0.1 |     16 | True     | True        |          0.0001 |     64 |         0.001  |      1 |         11.3319  | 0.701 |
| training_function_40e0f_00010 | TERMINATED | 172.16.3.10:270187 | Cora       | sym         |            0.5 |     16 | True     | True        |          0.0001 |     64 |         0.001  |      1 |         32.7746  | 0.705 |
| training_function_40e0f_00011 | TERMINATED | 172.16.3.10:270255 | Cora       | randomwalk  |            0.5 |     16 | True     | True        |          0.0001 |     64 |         0.001  |      1 |         10.4624  | 0.698 |
| training_function_40e0f_00012 | TERMINATED | 172.16.3.10:270277 | Cora       | sym         |            0.1 |      4 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          8.56025 | 0.306 |
| training_function_40e0f_00013 | TERMINATED | 172.16.3.10:270338 | Cora       | randomwalk  |            0.1 |      4 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          9.45691 | 0.312 |
| training_function_40e0f_00014 | TERMINATED | 172.16.3.10:270515 | Cora       | sym         |            0.5 |      4 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          8.72872 | 0.305 |
| training_function_40e0f_00015 | TERMINATED | 172.16.3.10:270540 | Cora       | randomwalk  |            0.5 |      4 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          8.90413 | 0.316 |
| training_function_40e0f_00016 | TERMINATED | 172.16.3.10:270614 | Cora       | sym         |            0.1 |      8 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          9.1548  | 0.306 |
| training_function_40e0f_00017 | TERMINATED | 172.16.3.10:270771 | Cora       | randomwalk  |            0.1 |      8 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          9.91914 | 0.312 |
| training_function_40e0f_00018 | TERMINATED | 172.16.3.10:270780 | Cora       | sym         |            0.5 |      8 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          8.67215 | 0.305 |
| training_function_40e0f_00019 | TERMINATED | 172.16.3.10:270843 | Cora       | randomwalk  |            0.5 |      8 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          9.84175 | 0.314 |
| training_function_40e0f_00020 | TERMINATED | 172.16.3.10:270887 | Cora       | sym         |            0.1 |     16 | False    | True        |          0.0001 |     64 |         0.001  |      1 |         25.83    | 0.306 |
| training_function_40e0f_00021 | TERMINATED | 172.16.3.10:271116 | Cora       | randomwalk  |            0.1 |     16 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          8.96583 | 0.312 |
| training_function_40e0f_00022 | TERMINATED | 172.16.3.10:271118 | Cora       | sym         |            0.5 |     16 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          8.73721 | 0.305 |
| training_function_40e0f_00023 | TERMINATED | 172.16.3.10:271213 | Cora       | randomwalk  |            0.5 |     16 | False    | True        |          0.0001 |     64 |         0.001  |      1 |          9.82255 | 0.315 |
| training_function_40e0f_00024 | TERMINATED | 172.16.3.10:271370 | Cora       | sym         |            0.1 |      4 | True     | True        |          0.001  |     64 |         0.001  |      1 |         10.3134  | 0.646 |
| training_function_40e0f_00025 | TERMINATED | 172.16.3.10:271372 | Cora       | randomwalk  |            0.1 |      4 | True     | True        |          0.001  |     64 |         0.001  |      1 |         10.544   | 0.666 |
| training_function_40e0f_00026 | TERMINATED | 172.16.3.10:271479 | Cora       | sym         |            0.5 |      4 | True     | True        |          0.001  |     64 |         0.001  |      1 |         11.1747  | 0.674 |
| training_function_40e0f_00027 | TERMINATED | 172.16.3.10:271499 | Cora       | randomwalk  |            0.5 |      4 | True     | True        |          0.001  |     64 |         0.001  |      1 |         12.8753  | 0.678 |
| training_function_40e0f_00028 | TERMINATED | 172.16.3.10:271654 | Cora       | sym         |            0.1 |      8 | True     | True        |          0.001  |     64 |         0.001  |      1 |         10.8003  | 0.652 |
| training_function_40e0f_00029 | TERMINATED | 172.16.3.10:271666 | Cora       | randomwalk  |            0.1 |      8 | True     | True        |          0.001  |     64 |         0.001  |      1 |         10.222   | 0.674 |
| training_function_40e0f_00030 | TERMINATED | 172.16.3.10:271802 | Cora       | sym         |            0.5 |      8 | True     | True        |          0.001  |     64 |         0.001  |      1 |         11.0878  | 0.703 |
| training_function_40e0f_00031 | TERMINATED | 172.16.3.10:271873 | Cora       | randomwalk  |            0.5 |      8 | True     | True        |          0.001  |     64 |         0.001  |      1 |         12.1987  | 0.709 |
| training_function_40e0f_00032 | TERMINATED | 172.16.3.10:272023 | Cora       | sym         |            0.1 |     16 | True     | True        |          0.001  |     64 |         0.001  |      1 |         10.3036  | 0.733 |
| training_function_40e0f_00033 | TERMINATED | 172.16.3.10:272058 | Cora       | randomwalk  |            0.1 |     16 | True     | True        |          0.001  |     64 |         0.001  |      1 |          9.84933 | 0.743 |
| training_function_40e0f_00034 | TERMINATED | 172.16.3.10:272198 | Cora       | sym         |            0.5 |     16 | True     | True        |          0.001  |     64 |         0.001  |      1 |         10.9159  | 0.751 |
| training_function_40e0f_00035 | TERMINATED | 172.16.3.10:272256 | Cora       | randomwalk  |            0.5 |     16 | True     | True        |          0.001  |     64 |         0.001  |      1 |         29.4449  | 0.752 |
| training_function_40e0f_00036 | TERMINATED | 172.16.3.10:272304 | Cora       | sym         |            0.1 |      4 | False    | True        |          0.001  |     64 |         0.001  |      1 |          8.24862 | 0.471 |
| training_function_40e0f_00037 | TERMINATED | 172.16.3.10:272339 | Cora       | randomwalk  |            0.1 |      4 | False    | True        |          0.001  |     64 |         0.001  |      1 |          8.36982 | 0.492 |
| training_function_40e0f_00038 | TERMINATED | 172.16.3.10:272491 | Cora       | sym         |            0.5 |      4 | False    | True        |          0.001  |     64 |         0.001  |      1 |          8.30027 | 0.508 |
| training_function_40e0f_00039 | TERMINATED | 172.16.3.10:272527 | Cora       | randomwalk  |            0.5 |      4 | False    | True        |          0.001  |     64 |         0.001  |      1 |          9.14342 | 0.538 |
| training_function_40e0f_00040 | TERMINATED | 172.16.3.10:272563 | Cora       | sym         |            0.1 |      8 | False    | True        |          0.001  |     64 |         0.001  |      1 |          7.86867 | 0.471 |
| training_function_40e0f_00041 | TERMINATED | 172.16.3.10:272739 | Cora       | randomwalk  |            0.1 |      8 | False    | True        |          0.001  |     64 |         0.001  |      1 |          9.45348 | 0.492 |
| training_function_40e0f_00042 | TERMINATED | 172.16.3.10:272800 | Cora       | sym         |            0.5 |      8 | False    | True        |          0.001  |     64 |         0.001  |      1 |          8.80837 | 0.508 |
| training_function_40e0f_00043 | TERMINATED | 172.16.3.10:272802 | Cora       | randomwalk  |            0.5 |      8 | False    | True        |          0.001  |     64 |         0.001  |      1 |          9.18418 | 0.538 |
| training_function_40e0f_00044 | TERMINATED | 172.16.3.10:272968 | Cora       | sym         |            0.1 |     16 | False    | True        |          0.001  |     64 |         0.001  |      1 |         26.2685  | 0.471 |
| training_function_40e0f_00045 | TERMINATED | 172.16.3.10:273052 | Cora       | randomwalk  |            0.1 |     16 | False    | True        |          0.001  |     64 |         0.001  |      1 |          8.97336 | 0.492 |
| training_function_40e0f_00046 | TERMINATED | 172.16.3.10:273074 | Cora       | sym         |            0.5 |     16 | False    | True        |          0.001  |     64 |         0.001  |      1 |          8.47547 | 0.508 |
| training_function_40e0f_00047 | TERMINATED | 172.16.3.10:273076 | Cora       | randomwalk  |            0.5 |     16 | False    | True        |          0.001  |     64 |         0.001  |      1 |          8.8605  | 0.538 |
| training_function_40e0f_00048 | TERMINATED | 172.16.3.10:273306 | Cora       | sym         |            0.1 |      4 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         10.409   | 0.711 |
| training_function_40e0f_00049 | TERMINATED | 172.16.3.10:273351 | Cora       | randomwalk  |            0.1 |      4 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         11.2461  | 0.702 |
| training_function_40e0f_00050 | TERMINATED | 172.16.3.10:273353 | Cora       | sym         |            0.5 |      4 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         10.4319  | 0.696 |
| training_function_40e0f_00051 | TERMINATED | 172.16.3.10:273600 | Cora       | randomwalk  |            0.5 |      4 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         32.8913  | 0.692 |
| training_function_40e0f_00052 | TERMINATED | 172.16.3.10:273672 | Cora       | sym         |            0.1 |      8 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         10.9643  | 0.682 |
| training_function_40e0f_00053 | TERMINATED | 172.16.3.10:273695 | Cora       | randomwalk  |            0.1 |      8 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         11.1255  | 0.689 |
| training_function_40e0f_00054 | TERMINATED | 172.16.3.10:273743 | Cora       | sym         |            0.5 |      8 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         11.096   | 0.702 |
| training_function_40e0f_00055 | TERMINATED | 172.16.3.10:273935 | Cora       | randomwalk  |            0.5 |      8 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         11.7472  | 0.703 |
| training_function_40e0f_00056 | TERMINATED | 172.16.3.10:273979 | Cora       | sym         |            0.1 |     16 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         11.3508  | 0.682 |
| training_function_40e0f_00057 | TERMINATED | 172.16.3.10:274012 | Cora       | randomwalk  |            0.1 |     16 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         12.5087  | 0.689 |
| training_function_40e0f_00058 | TERMINATED | 172.16.3.10:274222 | Cora       | sym         |            0.5 |     16 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         17.3608  | 0.716 |
| training_function_40e0f_00059 | TERMINATED | 172.16.3.10:274224 | Cora       | randomwalk  |            0.5 |     16 | True     | True        |          0.0001 |    128 |         0.001  |      1 |         11.7404  | 0.717 |
| training_function_40e0f_00060 | TERMINATED | 172.16.3.10:275397 | Cora       | sym         |            0.1 |      4 | False    | True        |          0.0001 |    128 |         0.001  |      1 |          8.91238 | 0.343 |
| training_function_40e0f_00061 | TERMINATED | 172.16.3.10:275475 | Cora       | randomwalk  |            0.1 |      4 | False    | True        |          0.0001 |    128 |         0.001  |      1 |          9.35087 | 0.365 |
| training_function_40e0f_00062 | TERMINATED | 172.16.3.10:275679 | Cora       | sym         |            0.5 |      4 | False    | True        |          0.0001 |    128 |         0.001  |      1 |          8.84813 | 0.373 |
| training_function_40e0f_00063 | TERMINATED | 172.16.3.10:275723 | Cora       | randomwalk  |            0.5 |      4 | False    | True        |          0.0001 |    128 |         0.001  |      1 |          9.60847 | 0.379 |
| training_function_40e0f_00064 | TERMINATED | 172.16.3.10:275725 | Cora       | sym         |            0.1 |      8 | False    | True        |          0.0001 |    128 |         0.001  |      1 |          8.94398 | 0.343 |
| training_function_40e0f_00065 | TERMINATED | 172.16.3.10:275944 | Cora       | randomwalk  |            0.1 |      8 | False    | True        |          0.0001 |    128 |         0.001  |      1 |         11.8841  | 0.365 |
| training_function_40e0f_00066 | TERMINATED | 172.16.3.10:276048 | Cora       | sym         |            0.5 |      8 | False    | True        |          0.0001 |    128 |         0.001  |      1 |          9.01752 | 0.373 |
| training_function_40e0f_00067 | TERMINATED | 172.16.3.10:276097 | Cora       | randomwalk  |            0.5 |      8 | False    | True        |          0.0001 |    128 |         0.001  |      1 |          9.15438 | 0.379 |
| training_function_40e0f_00068 | TERMINATED | 172.16.3.10:276119 | Cora       | sym         |            0.1 |     16 | False    | True        |          0.0001 |    128 |         0.001  |      1 |          9.06205 | 0.343 |
| training_function_40e0f_00069 | TERMINATED | 172.16.3.10:276314 | Cora       | randomwalk  |            0.1 |     16 | False    | True        |          0.0001 |    128 |         0.001  |      1 |         31.1718  | 0.365 |
| training_function_40e0f_00070 | TERMINATED | 172.16.3.10:276380 | Cora       | sym         |            0.5 |     16 | False    | True        |          0.0001 |    128 |         0.001  |      1 |          8.93495 | 0.373 |
| training_function_40e0f_00071 | TERMINATED | 172.16.3.10:276420 | Cora       | randomwalk  |            0.5 |     16 | False    | True        |          0.0001 |    128 |         0.001  |      1 |          9.68174 | 0.379 |
| training_function_40e0f_00072 | TERMINATED | 172.16.3.10:276433 | Cora       | sym         |            0.1 |      4 | True     | True        |          0.001  |    128 |         0.001  |      1 |         10.5039  | 0.734 |
| training_function_40e0f_00073 | TERMINATED | 172.16.3.10:276658 | Cora       | randomwalk  |            0.1 |      4 | True     | True        |          0.001  |    128 |         0.001  |      1 |         10.6513  | 0.726 |
| training_function_40e0f_00074 | TERMINATED | 172.16.3.10:276726 | Cora       | sym         |            0.5 |      4 | True     | True        |          0.001  |    128 |         0.001  |      1 |         10.0436  | 0.754 |
| training_function_40e0f_00075 | TERMINATED | 172.16.3.10:276779 | Cora       | randomwalk  |            0.5 |      4 | True     | True        |          0.001  |    128 |         0.001  |      1 |         11.1157  | 0.749 |
| training_function_40e0f_00076 | TERMINATED | 172.16.3.10:277402 | Cora       | sym         |            0.1 |      8 | True     | True        |          0.001  |    128 |         0.001  |      1 |         10.1172  | 0.724 |
| training_function_40e0f_00077 | TERMINATED | 172.16.3.10:277470 | Cora       | randomwalk  |            0.1 |      8 | True     | True        |          0.001  |    128 |         0.001  |      1 |         10.9474  | 0.726 |
| training_function_40e0f_00078 | TERMINATED | 172.16.3.10:278031 | Cora       | sym         |            0.5 |      8 | True     | True        |          0.001  |    128 |         0.001  |      1 |         11.097   | 0.729 |
| training_function_40e0f_00079 | TERMINATED | 172.16.3.10:278033 | Cora       | randomwalk  |            0.5 |      8 | True     | True        |          0.001  |    128 |         0.001  |      1 |         35.5167  | 0.734 |
| training_function_40e0f_00080 | TERMINATED | 172.16.3.10:278217 | Cora       | sym         |            0.1 |     16 | True     | True        |          0.001  |    128 |         0.001  |      1 |         10.7434  | 0.707 |
| training_function_40e0f_00081 | TERMINATED | 172.16.3.10:278290 | Cora       | randomwalk  |            0.1 |     16 | True     | True        |          0.001  |    128 |         0.001  |      1 |         11.9115  | 0.712 |
| training_function_40e0f_00082 | TERMINATED | 172.16.3.10:278373 | Cora       | sym         |            0.5 |     16 | True     | True        |          0.001  |    128 |         0.001  |      1 |         12.0813  | 0.721 |
| training_function_40e0f_00083 | TERMINATED | 172.16.3.10:278516 | Cora       | randomwalk  |            0.5 |     16 | True     | True        |          0.001  |    128 |         0.001  |      1 |         11.3776  | 0.718 |
| training_function_40e0f_00084 | TERMINATED | 172.16.3.10:278577 | Cora       | sym         |            0.1 |      4 | False    | True        |          0.001  |    128 |         0.001  |      1 |          8.54925 | 0.538 |
| training_function_40e0f_00085 | TERMINATED | 172.16.3.10:278637 | Cora       | randomwalk  |            0.1 |      4 | False    | True        |          0.001  |    128 |         0.001  |      1 |          9.57216 | 0.534 |
| training_function_40e0f_00086 | TERMINATED | 172.16.3.10:278768 | Cora       | sym         |            0.5 |      4 | False    | True        |          0.001  |    128 |         0.001  |      1 |         31.5671  | 0.529 |
| training_function_40e0f_00087 | TERMINATED | 172.16.3.10:278805 | Cora       | randomwalk  |            0.5 |      4 | False    | True        |          0.001  |    128 |         0.001  |      1 |          9.26182 | 0.57  |
| training_function_40e0f_00088 | TERMINATED | 172.16.3.10:278820 | Cora       | sym         |            0.1 |      8 | False    | True        |          0.001  |    128 |         0.001  |      1 |          8.12717 | 0.542 |
| training_function_40e0f_00089 | TERMINATED | 172.16.3.10:278931 | Cora       | randomwalk  |            0.1 |      8 | False    | True        |          0.001  |    128 |         0.001  |      1 |          9.41028 | 0.535 |
| training_function_40e0f_00090 | TERMINATED | 172.16.3.10:279117 | Cora       | sym         |            0.5 |      8 | False    | True        |          0.001  |    128 |         0.001  |      1 |          8.67388 | 0.528 |
| training_function_40e0f_00091 | TERMINATED | 172.16.3.10:279119 | Cora       | randomwalk  |            0.5 |      8 | False    | True        |          0.001  |    128 |         0.001  |      1 |          9.04878 | 0.57  |
| training_function_40e0f_00092 | TERMINATED | 172.16.3.10:279867 | Cora       | sym         |            0.1 |     16 | False    | True        |          0.001  |    128 |         0.001  |      1 |          8.8039  | 0.538 |
| training_function_40e0f_00093 | TERMINATED | 172.16.3.10:280018 | Cora       | randomwalk  |            0.1 |     16 | False    | True        |          0.001  |    128 |         0.001  |      1 |          9.35305 | 0.535 |
| training_function_40e0f_00094 | TERMINATED | 172.16.3.10:280020 | Cora       | sym         |            0.5 |     16 | False    | True        |          0.001  |    128 |         0.001  |      1 |          8.37317 | 0.529 |
| training_function_40e0f_00095 | TERMINATED | 172.16.3.10:280140 | Cora       | randomwalk  |            0.5 |     16 | False    | True        |          0.001  |    128 |         0.001  |      1 |          9.8537  | 0.57  |
| training_function_40e0f_00096 | TERMINATED | 172.16.3.10:280199 | Cora       | sym         |            0.1 |      4 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |         14.4055  | 0.645 |
| training_function_40e0f_00097 | TERMINATED | 172.16.3.10:280308 | Cora       | randomwalk  |            0.1 |      4 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |         10.4892  | 0.639 |
| training_function_40e0f_00098 | TERMINATED | 172.16.3.10:280320 | Cora       | sym         |            0.5 |      4 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |          9.78211 | 0.639 |
| training_function_40e0f_00099 | TERMINATED | 172.16.3.10:280451 | Cora       | randomwalk  |            0.5 |      4 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |         11.0145  | 0.637 |
| training_function_40e0f_00100 | TERMINATED | 172.16.3.10:280620 | Cora       | sym         |            0.1 |      8 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |         16.0902  | 0.635 |
| training_function_40e0f_00101 | TERMINATED | 172.16.3.10:280634 | Cora       | randomwalk  |            0.1 |      8 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |         10.4085  | 0.646 |
| training_function_40e0f_00102 | TERMINATED | 172.16.3.10:280636 | Cora       | sym         |            0.5 |      8 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |          9.8314  | 0.657 |
| training_function_40e0f_00103 | TERMINATED | 172.16.3.10:280835 | Cora       | randomwalk  |            0.5 |      8 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |         10.5235  | 0.654 |
| training_function_40e0f_00104 | TERMINATED | 172.16.3.10:280948 | Cora       | sym         |            0.1 |     16 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |          9.97602 | 0.702 |
| training_function_40e0f_00105 | TERMINATED | 172.16.3.10:280950 | Cora       | randomwalk  |            0.1 |     16 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |         10.5275  | 0.701 |
| training_function_40e0f_00106 | TERMINATED | 172.16.3.10:281060 | Cora       | sym         |            0.5 |     16 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |         32.9867  | 0.705 |
| training_function_40e0f_00107 | TERMINATED | 172.16.3.10:281142 | Cora       | randomwalk  |            0.5 |     16 | True     | True        |          0.0001 |     64 |         0.0001 |      1 |         10.8838  | 0.701 |
| training_function_40e0f_00108 | TERMINATED | 172.16.3.10:281237 | Cora       | sym         |            0.1 |      4 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          7.8301  | 0.306 |
| training_function_40e0f_00109 | TERMINATED | 172.16.3.10:281247 | Cora       | randomwalk  |            0.1 |      4 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          8.79193 | 0.312 |
| training_function_40e0f_00110 | TERMINATED | 172.16.3.10:281382 | Cora       | sym         |            0.5 |      4 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          8.51947 | 0.304 |
| training_function_40e0f_00111 | TERMINATED | 172.16.3.10:281437 | Cora       | randomwalk  |            0.5 |      4 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          8.7582  | 0.315 |
| training_function_40e0f_00112 | TERMINATED | 172.16.3.10:281510 | Cora       | sym         |            0.1 |      8 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          8.42386 | 0.307 |
| training_function_40e0f_00113 | TERMINATED | 172.16.3.10:281603 | Cora       | randomwalk  |            0.1 |      8 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          9.41322 | 0.312 |
| training_function_40e0f_00114 | TERMINATED | 172.16.3.10:281675 | Cora       | sym         |            0.5 |      8 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          8.48329 | 0.305 |
| training_function_40e0f_00115 | TERMINATED | 172.16.3.10:281759 | Cora       | randomwalk  |            0.5 |      8 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |         27.9621  | 0.315 |
| training_function_40e0f_00116 | TERMINATED | 172.16.3.10:281761 | Cora       | sym         |            0.1 |     16 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          8.13738 | 0.306 |
| training_function_40e0f_00117 | TERMINATED | 172.16.3.10:281916 | Cora       | randomwalk  |            0.1 |     16 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          9.19378 | 0.313 |
| training_function_40e0f_00118 | TERMINATED | 172.16.3.10:281957 | Cora       | sym         |            0.5 |     16 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          8.57931 | 0.305 |
| training_function_40e0f_00119 | TERMINATED | 172.16.3.10:282029 | Cora       | randomwalk  |            0.5 |     16 | False    | True        |          0.0001 |     64 |         0.0001 |      1 |          8.53178 | 0.315 |
| training_function_40e0f_00120 | TERMINATED | 172.16.3.10:282161 | Cora       | sym         |            0.1 |      4 | True     | True        |          0.001  |     64 |         0.0001 |      1 |         10.3689  | 0.645 |
| training_function_40e0f_00121 | TERMINATED | 172.16.3.10:282203 | Cora       | randomwalk  |            0.1 |      4 | True     | True        |          0.001  |     64 |         0.0001 |      1 |         10.212   | 0.66  |
| training_function_40e0f_00122 | TERMINATED | 172.16.3.10:282279 | Cora       | sym         |            0.5 |      4 | True     | True        |          0.001  |     64 |         0.0001 |      1 |          9.85241 | 0.674 |
| training_function_40e0f_00123 | TERMINATED | 172.16.3.10:282404 | Cora       | randomwalk  |            0.5 |      4 | True     | True        |          0.001  |     64 |         0.0001 |      1 |         31.3181  | 0.683 |
| training_function_40e0f_00124 | TERMINATED | 172.16.3.10:282500 | Cora       | sym         |            0.1 |      8 | True     | True        |          0.001  |     64 |         0.0001 |      1 |         10.2694  | 0.654 |
| training_function_40e0f_00125 | TERMINATED | 172.16.3.10:282502 | Cora       | randomwalk  |            0.1 |      8 | True     | True        |          0.001  |     64 |         0.0001 |      1 |         10.0867  | 0.673 |
| training_function_40e0f_00126 | TERMINATED | 172.16.3.10:282584 | Cora       | sym         |            0.5 |      8 | True     | True        |          0.001  |     64 |         0.0001 |      1 |         10.0658  | 0.702 |
| training_function_40e0f_00127 | TERMINATED | 172.16.3.10:282821 | Cora       | randomwalk  |            0.5 |      8 | True     | True        |          0.001  |     64 |         0.0001 |      1 |         10.8682  | 0.711 |
| training_function_40e0f_00128 | TERMINATED | 172.16.3.10:282826 | Cora       | sym         |            0.1 |     16 | True     | True        |          0.001  |     64 |         0.0001 |      1 |          9.65982 | 0.709 |
| training_function_40e0f_00129 | TERMINATED | 172.16.3.10:282899 | Cora       | randomwalk  |            0.1 |     16 | True     | True        |          0.001  |     64 |         0.0001 |      1 |         10.3334  | 0.739 |
| training_function_40e0f_00130 | TERMINATED | 172.16.3.10:283052 | Cora       | sym         |            0.5 |     16 | True     | True        |          0.001  |     64 |         0.0001 |      1 |          9.8322  | 0.752 |
| training_function_40e0f_00131 | TERMINATED | 172.16.3.10:283081 | Cora       | randomwalk  |            0.5 |     16 | True     | True        |          0.001  |     64 |         0.0001 |      1 |         11.3261  | 0.751 |
| training_function_40e0f_00132 | TERMINATED | 172.16.3.10:283125 | Cora       | sym         |            0.1 |      4 | False    | True        |          0.001  |     64 |         0.0001 |      1 |         13.3242  | 0.47  |
| training_function_40e0f_00133 | TERMINATED | 172.16.3.10:283185 | Cora       | randomwalk  |            0.1 |      4 | False    | True        |          0.001  |     64 |         0.0001 |      1 |          8.84649 | 0.491 |
| training_function_40e0f_00134 | TERMINATED | 172.16.3.10:283343 | Cora       | sym         |            0.5 |      4 | False    | True        |          0.001  |     64 |         0.0001 |      1 |          8.42706 | 0.508 |
| training_function_40e0f_00135 | TERMINATED | 172.16.3.10:283386 | Cora       | randomwalk  |            0.5 |      4 | False    | True        |          0.001  |     64 |         0.0001 |      1 |          9.19827 | 0.537 |
| training_function_40e0f_00136 | TERMINATED | 172.16.3.10:283420 | Cora       | sym         |            0.1 |      8 | False    | True        |          0.001  |     64 |         0.0001 |      1 |          8.10985 | 0.469 |
| training_function_40e0f_00137 | TERMINATED | 172.16.3.10:283541 | Cora       | randomwalk  |            0.1 |      8 | False    | True        |          0.001  |     64 |         0.0001 |      1 |         10.9263  | 0.491 |
| training_function_40e0f_00138 | TERMINATED | 172.16.3.10:284822 | Cora       | sym         |            0.5 |      8 | False    | True        |          0.001  |     64 |         0.0001 |      1 |          8.38421 | 0.508 |
